carrier,node,time_operation,carbon_emissions_carrier
wet_biomass,FRF3,9,0.0
wet_biomass,FRF3,10,0.0
wet_biomass,FRF3,11,0.0
wet_biomass,FRF3,12,0.0
wet_biomass,FRF3,13,0.0
wet_biomass,FRG0,0,0.0
wet_biomass,FRG0,1,0.0
wet_biomass,FRG0,2,0.0
wet_biomass,FRG0,3,0.0
wet_biomass,FRG0,4,0.0
wet_biomass,FRG0,5,0.0
wet_biomass,FRG0,6,0.0
wet_biomass,FRG0,7,0.0
wet_biomass,FRG0,8,0.0
wet_biomass,FRG0,9,0.0
wet_biomass,FRG0,10,0.0
wet_biomass,FRG0,11,0.0
wet_biomass,FRG0,12,0.0
wet_biomass,FRG0,13,0.0
wet_biomass,FRH0,0,0.0
wet_biomass,FRH0,1,0.0
wet_biomass,FRH0,2,0.0
wet_biomass,FRH0,3,0.0
wet_biomass,FRH0,4,0.0
wet_biomass,FRH0,5,0.0
wet_biomass,FRH0,6,0.0
wet_biomass,FRH0,7,0.0
wet_biomass,FRH0,8,0.0
wet_biomass,FRH0,9,0.0
wet_biomass,FRH0,10,0.0
wet_biomass,FRH0,11,0.0
wet_biomass,FRH0,12,0.0
wet_biomass,FRH0,13,0.0
wet_biomass,FRI1,0,0.0
wet_biomass,FRI1,1,0.0
wet_biomass,FRI1,2,0.0
wet_biomass,FRI1,3,0.0
wet_biomass,FRI1,4,0.0
wet_biomass,FRI1,5,0.0
wet_biomass,FRI1,6,0.0
wet_biomass,FRI1,7,0.0
wet_biomass,FRI1,8,0.0
wet_biomass,FRI1,9,0.0
wet_biomass,FRI1,10,0.0
wet_biomass,FRI1,11,0.0
wet_biomass,FRI1,12,0.0
wet_biomass,FRI1,13,0.0
wet_biomass,FRI2,0,0.0
wet_biomass,FRI2,1,0.0
wet_biomass,FRI2,2,0.0
wet_biomass,FRI2,3,0.0
wet_biomass,FRI2,4,0.0
wet_biomass,FRI2,5,0.0
wet_biomass,FRI2,6,0.0
wet_biomass,FRI2,7,0.0
wet_biomass,FRI2,8,0.0
wet_biomass,FRI2,9,0.0
wet_biomass,FRI2,10,0.0
wet_biomass,FRI2,11,0.0
wet_biomass,FRI2,12,0.0
wet_biomass,FRI2,13,0.0
wet_biomass,FRI3,0,0.0
wet_biomass,FRI3,1,0.0
wet_biomass,FRI3,2,0.0
wet_biomass,FRI3,3,0.0
wet_biomass,FRI3,4,0.0
wet_biomass,FRI3,5,0.0
wet_biomass,FRI3,6,0.0
wet_biomass,FRI3,7,0.0
wet_biomass,FRI3,8,0.0
wet_biomass,FRI3,9,0.0
wet_biomass,FRI3,10,0.0
wet_biomass,FRI3,11,0.0
wet_biomass,FRI3,12,0.0
wet_biomass,FRI3,13,0.0
wet_biomass,FRJ1,0,0.0
wet_biomass,FRJ1,1,0.0
wet_biomass,FRJ1,2,0.0
wet_biomass,FRJ1,3,0.0
wet_biomass,FRJ1,4,0.0
wet_biomass,FRJ1,5,0.0
wet_biomass,FRJ1,6,0.0
wet_biomass,FRJ1,7,0.0
wet_biomass,FRJ1,8,0.0
wet_biomass,FRJ1,9,0.0
wet_biomass,FRJ1,10,0.0
wet_biomass,FRJ1,11,0.0
wet_biomass,FRJ1,12,0.0
wet_biomass,FRJ1,13,0.0
wet_biomass,FRJ2,0,0.0
wet_biomass,FRJ2,1,0.0
wet_biomass,FRJ2,2,0.0
wet_biomass,FRJ2,3,0.0
wet_biomass,FRJ2,4,0.0
wet_biomass,FRJ2,5,0.0
wet_biomass,FRJ2,6,0.0
wet_biomass,FRJ2,7,0.0
wet_biomass,FRJ2,8,0.0
wet_biomass,FRJ2,9,0.0
wet_biomass,FRJ2,10,0.0
wet_biomass,FRJ2,11,0.0
wet_biomass,FRJ2,12,0.0
wet_biomass,FRJ2,13,0.0
wet_biomass,FRK1,0,0.0
wet_biomass,FRK1,1,0.0
wet_biomass,FRK1,2,0.0
wet_biomass,FRK1,3,0.0
wet_biomass,FRK1,4,0.0
wet_biomass,FRK1,5,0.0
wet_biomass,FRK1,6,0.0
wet_biomass,FRK1,7,0.0
wet_biomass,FRK1,8,0.0
wet_biomass,FRK1,9,0.0
wet_biomass,FRK1,10,0.0
wet_biomass,FRK1,11,0.0
wet_biomass,FRK1,12,0.0
wet_biomass,FRK1,13,0.0
wet_biomass,FRK2,0,0.0
wet_biomass,FRK2,1,0.0
wet_biomass,FRK2,2,0.0
wet_biomass,FRK2,3,0.0
wet_biomass,FRK2,4,0.0
wet_biomass,FRK2,5,0.0
wet_biomass,FRK2,6,0.0
wet_biomass,FRK2,7,0.0
wet_biomass,FRK2,8,0.0
wet_biomass,FRK2,9,0.0
wet_biomass,FRK2,10,0.0
wet_biomass,FRK2,11,0.0
wet_biomass,FRK2,12,0.0
wet_biomass,FRK2,13,0.0
wet_biomass,FRL0,0,0.0
wet_biomass,FRL0,1,0.0
wet_biomass,FRL0,2,0.0
wet_biomass,FRL0,3,0.0
wet_biomass,FRL0,4,0.0
wet_biomass,FRL0,5,0.0
wet_biomass,FRL0,6,0.0
wet_biomass,FRL0,7,0.0
wet_biomass,FRL0,8,0.0
wet_biomass,FRL0,9,0.0
wet_biomass,FRL0,10,0.0
wet_biomass,FRL0,11,0.0
wet_biomass,FRL0,12,0.0
wet_biomass,FRL0,13,0.0
wet_biomass,FRM0,0,0.0
wet_biomass,FRM0,1,0.0
wet_biomass,FRM0,2,0.0
wet_biomass,FRM0,3,0.0
wet_biomass,FRM0,4,0.0
wet_biomass,FRM0,5,0.0
wet_biomass,FRM0,6,0.0
wet_biomass,FRM0,7,0.0
wet_biomass,FRM0,8,0.0
wet_biomass,FRM0,9,0.0
wet_biomass,FRM0,10,0.0
wet_biomass,FRM0,11,0.0
wet_biomass,FRM0,12,0.0
wet_biomass,FRM0,13,0.0
wet_biomass,FRY1,0,0.0
wet_biomass,FRY1,1,0.0
wet_biomass,FRY1,2,0.0
wet_biomass,FRY1,3,0.0
wet_biomass,FRY1,4,0.0
wet_biomass,FRY1,5,0.0
wet_biomass,FRY1,6,0.0
wet_biomass,FRY1,7,0.0
wet_biomass,FRY1,8,0.0
wet_biomass,FRY1,9,0.0
wet_biomass,FRY1,10,0.0
wet_biomass,FRY1,11,0.0
wet_biomass,FRY1,12,0.0
wet_biomass,FRY1,13,0.0
wet_biomass,FRY2,0,0.0
wet_biomass,FRY2,1,0.0
wet_biomass,FRY2,2,0.0
wet_biomass,FRY2,3,0.0
wet_biomass,FRY2,4,0.0
wet_biomass,FRY2,5,0.0
wet_biomass,FRY2,6,0.0
wet_biomass,FRY2,7,0.0
wet_biomass,FRY2,8,0.0
wet_biomass,FRY2,9,0.0
wet_biomass,FRY2,10,0.0
wet_biomass,FRY2,11,0.0
wet_biomass,FRY2,12,0.0
wet_biomass,FRY2,13,0.0
wet_biomass,FRY3,0,0.0
wet_biomass,FRY3,1,0.0
wet_biomass,FRY3,2,0.0
wet_biomass,FRY3,3,0.0
wet_biomass,FRY3,4,0.0
wet_biomass,FRY3,5,0.0
wet_biomass,FRY3,6,0.0
wet_biomass,FRY3,7,0.0
wet_biomass,FRY3,8,0.0
wet_biomass,FRY3,9,0.0
wet_biomass,FRY3,10,0.0
wet_biomass,FRY3,11,0.0
wet_biomass,FRY3,12,0.0
wet_biomass,FRY3,13,0.0
wet_biomass,FRY4,0,0.0
wet_biomass,FRY4,1,0.0
wet_biomass,FRY4,2,0.0
wet_biomass,FRY4,3,0.0
wet_biomass,FRY4,4,0.0
wet_biomass,FRY4,5,0.0
wet_biomass,FRY4,6,0.0
wet_biomass,FRY4,7,0.0
wet_biomass,FRY4,8,0.0
wet_biomass,FRY4,9,0.0
wet_biomass,FRY4,10,0.0
wet_biomass,FRY4,11,0.0
wet_biomass,FRY4,12,0.0
wet_biomass,FRY4,13,0.0
wet_biomass,FRY5,0,0.0
wet_biomass,FRY5,1,0.0
wet_biomass,FRY5,2,0.0
wet_biomass,FRY5,3,0.0
wet_biomass,FRY5,4,0.0
wet_biomass,FRY5,5,0.0
wet_biomass,FRY5,6,0.0
wet_biomass,FRY5,7,0.0
wet_biomass,FRY5,8,0.0
wet_biomass,FRY5,9,0.0
wet_biomass,FRY5,10,0.0
wet_biomass,FRY5,11,0.0
wet_biomass,FRY5,12,0.0
wet_biomass,FRY5,13,0.0
wet_biomass,HR02,0,0.0
wet_biomass,HR02,1,0.0
wet_biomass,HR02,2,0.0
wet_biomass,HR02,3,0.0
wet_biomass,HR02,4,0.0
wet_biomass,HR02,5,0.0
wet_biomass,HR02,6,0.0
wet_biomass,HR02,7,0.0
wet_biomass,HR02,8,0.0
wet_biomass,HR02,9,0.0
wet_biomass,HR02,10,0.0
wet_biomass,HR02,11,0.0
wet_biomass,HR02,12,0.0
wet_biomass,HR02,13,0.0
wet_biomass,HR03,0,0.0
wet_biomass,HR03,1,0.0
wet_biomass,HR03,2,0.0
wet_biomass,HR03,3,0.0
wet_biomass,HR03,4,0.0
wet_biomass,HR03,5,0.0
wet_biomass,HR03,6,0.0
wet_biomass,HR03,7,0.0
wet_biomass,HR03,8,0.0
wet_biomass,HR03,9,0.0
wet_biomass,HR03,10,0.0
wet_biomass,HR03,11,0.0
wet_biomass,HR03,12,0.0
wet_biomass,HR03,13,0.0
wet_biomass,HR05,0,0.0
wet_biomass,HR05,1,0.0
wet_biomass,HR05,2,0.0
wet_biomass,HR05,3,0.0
wet_biomass,HR05,4,0.0
wet_biomass,HR05,5,0.0
wet_biomass,HR05,6,0.0
wet_biomass,HR05,7,0.0
wet_biomass,HR05,8,0.0
wet_biomass,HR05,9,0.0
wet_biomass,HR05,10,0.0
wet_biomass,HR05,11,0.0
wet_biomass,HR05,12,0.0
wet_biomass,HR05,13,0.0
wet_biomass,HR06,0,0.0
wet_biomass,HR06,1,0.0
wet_biomass,HR06,2,0.0
wet_biomass,HR06,3,0.0
wet_biomass,HR06,4,0.0
wet_biomass,HR06,5,0.0
wet_biomass,HR06,6,0.0
wet_biomass,HR06,7,0.0
wet_biomass,HR06,8,0.0
wet_biomass,HR06,9,0.0
wet_biomass,HR06,10,0.0
wet_biomass,HR06,11,0.0
wet_biomass,HR06,12,0.0
wet_biomass,HR06,13,0.0
wet_biomass,HU11,0,0.0
wet_biomass,HU11,1,0.0
wet_biomass,HU11,2,0.0
wet_biomass,HU11,3,0.0
wet_biomass,HU11,4,0.0
wet_biomass,HU11,5,0.0
wet_biomass,HU11,6,0.0
wet_biomass,HU11,7,0.0
wet_biomass,HU11,8,0.0
wet_biomass,HU11,9,0.0
wet_biomass,HU11,10,0.0
wet_biomass,HU11,11,0.0
wet_biomass,HU11,12,0.0
wet_biomass,HU11,13,0.0
wet_biomass,HU12,0,0.0
wet_biomass,HU12,1,0.0
wet_biomass,HU12,2,0.0
wet_biomass,HU12,3,0.0
wet_biomass,HU12,4,0.0
wet_biomass,HU12,5,0.0
wet_biomass,HU12,6,0.0
wet_biomass,HU12,7,0.0
wet_biomass,HU12,8,0.0
wet_biomass,HU12,9,0.0
wet_biomass,HU12,10,0.0
wet_biomass,HU12,11,0.0
wet_biomass,HU12,12,0.0
wet_biomass,HU12,13,0.0
wet_biomass,HU21,0,0.0
wet_biomass,HU21,1,0.0
wet_biomass,HU21,2,0.0
wet_biomass,HU21,3,0.0
wet_biomass,HU21,4,0.0
wet_biomass,HU21,5,0.0
wet_biomass,HU21,6,0.0
wet_biomass,HU21,7,0.0
wet_biomass,HU21,8,0.0
wet_biomass,HU21,9,0.0
wet_biomass,HU21,10,0.0
wet_biomass,HU21,11,0.0
wet_biomass,HU21,12,0.0
wet_biomass,HU21,13,0.0
wet_biomass,HU22,0,0.0
wet_biomass,HU22,1,0.0
wet_biomass,HU22,2,0.0
wet_biomass,HU22,3,0.0
wet_biomass,HU22,4,0.0
wet_biomass,HU22,5,0.0
wet_biomass,HU22,6,0.0
wet_biomass,HU22,7,0.0
wet_biomass,HU22,8,0.0
wet_biomass,HU22,9,0.0
wet_biomass,HU22,10,0.0
wet_biomass,HU22,11,0.0
wet_biomass,HU22,12,0.00424660068422656
wet_biomass,HU22,13,0.00424660068422656
wet_biomass,HU23,0,0.0
wet_biomass,HU23,1,0.0
wet_biomass,HU23,2,0.0
wet_biomass,HU23,3,0.0
wet_biomass,HU23,4,0.0
wet_biomass,HU23,5,0.0
wet_biomass,HU23,6,0.0
wet_biomass,HU23,7,0.0
wet_biomass,HU23,8,0.0
wet_biomass,HU23,9,0.0
wet_biomass,HU23,10,0.0
wet_biomass,HU23,11,0.0
wet_biomass,HU23,12,0.0
wet_biomass,HU23,13,0.0
wet_biomass,HU31,0,0.0
wet_biomass,HU31,1,0.0
wet_biomass,HU31,2,0.0
wet_biomass,HU31,3,0.0
wet_biomass,HU31,4,0.0
wet_biomass,HU31,5,0.0
wet_biomass,HU31,6,0.0
wet_biomass,HU31,7,2.631658706069394e-10
wet_biomass,HU31,8,0.0
wet_biomass,HU31,9,0.0
wet_biomass,HU31,10,0.0
wet_biomass,HU31,11,0.0
wet_biomass,HU31,12,0.0
wet_biomass,HU31,13,0.0
wet_biomass,HU32,0,0.0
wet_biomass,HU32,1,0.0
wet_biomass,HU32,2,0.0
wet_biomass,HU32,3,0.0
wet_biomass,HU32,4,0.0
wet_biomass,HU32,5,0.0
wet_biomass,HU32,6,0.0
wet_biomass,HU32,7,0.0
wet_biomass,HU32,8,0.0
wet_biomass,HU32,9,0.0
wet_biomass,HU32,10,0.0
wet_biomass,HU32,11,0.0
wet_biomass,HU32,12,0.0
wet_biomass,HU32,13,0.0
wet_biomass,HU33,0,0.0
wet_biomass,HU33,1,0.0
wet_biomass,HU33,2,0.0
wet_biomass,HU33,3,0.0
wet_biomass,HU33,4,0.0
wet_biomass,HU33,5,0.0
wet_biomass,HU33,6,0.0
wet_biomass,HU33,7,0.0
wet_biomass,HU33,8,0.0
wet_biomass,HU33,9,0.0
wet_biomass,HU33,10,0.0
wet_biomass,HU33,11,0.0
wet_biomass,HU33,12,0.0
wet_biomass,HU33,13,0.0
wet_biomass,IE04,0,0.0
wet_biomass,IE04,1,0.0
wet_biomass,IE04,2,0.0
wet_biomass,IE04,3,0.0
wet_biomass,IE04,4,0.0
wet_biomass,IE04,5,0.0
wet_biomass,IE04,6,0.0
wet_biomass,IE04,7,0.0
wet_biomass,IE04,8,0.0
wet_biomass,IE04,9,0.0
wet_biomass,IE04,10,0.0
wet_biomass,IE04,11,0.0
wet_biomass,IE04,12,0.0032359735536599526
wet_biomass,IE04,13,0.003235973553659952
wet_biomass,IE05,0,0.0
wet_biomass,IE05,1,0.0022357614759420247
wet_biomass,IE05,2,0.0022357614759420247
wet_biomass,IE05,3,0.0022357614759420247
wet_biomass,IE05,4,0.0022357614759420247
wet_biomass,IE05,5,0.0022357614759420247
wet_biomass,IE05,6,0.0022357614759420247
wet_biomass,IE05,7,0.0022357614759420247
wet_biomass,IE05,8,0.0022357614759420247
wet_biomass,IE05,9,0.0022357614759420247
wet_biomass,IE05,10,0.0022357614759420247
wet_biomass,IE05,11,0.0022357614759420247
wet_biomass,IE05,12,0.0025450897732973428
wet_biomass,IE05,13,0.0025450897732973415
wet_biomass,IE06,0,0.0
wet_biomass,IE06,1,0.00460859275830646
wet_biomass,IE06,2,0.00460859275830646
wet_biomass,IE06,3,0.00460859275830646
wet_biomass,IE06,4,0.00460859275830646
wet_biomass,IE06,5,0.00460859275830646
wet_biomass,IE06,6,0.00460859275830646
wet_biomass,IE06,7,0.00460859275830646
wet_biomass,IE06,8,0.00460859275830646
wet_biomass,IE06,9,0.00460859275830646
wet_biomass,IE06,10,0.004608592758306461
wet_biomass,IE06,11,0.004608592758306461
wet_biomass,IE06,12,0.004608592758306461
wet_biomass,IE06,13,0.004608592758306461
wet_biomass,IS00,0,0.0
wet_biomass,IS00,1,0.0
wet_biomass,IS00,2,0.0
wet_biomass,IS00,3,0.0
wet_biomass,IS00,4,0.0
wet_biomass,IS00,5,0.0
wet_biomass,IS00,6,0.0
wet_biomass,IS00,7,0.0
wet_biomass,IS00,8,0.0
wet_biomass,IS00,9,0.0
wet_biomass,IS00,10,0.0
wet_biomass,IS00,11,0.0
wet_biomass,IS00,12,0.0
wet_biomass,IS00,13,0.0
wet_biomass,ITC1,0,0.0
wet_biomass,ITC1,1,0.0030921515517804594
wet_biomass,ITC1,2,0.003092151551780459
wet_biomass,ITC1,3,0.003092151551780459
wet_biomass,ITC1,4,0.003092151551780459
wet_biomass,ITC1,5,0.003092151551780459
wet_biomass,ITC1,6,0.003092151551780459
wet_biomass,ITC1,7,0.003092151551780459
wet_biomass,ITC1,8,0.003092151551780459
wet_biomass,ITC1,9,0.003092151551780459
wet_biomass,ITC1,10,0.003092151551780459
wet_biomass,ITC1,11,0.003092151551780459
wet_biomass,ITC1,12,0.003297441716685708
wet_biomass,ITC1,13,0.019707703781238737
wet_biomass,ITC2,0,0.0
wet_biomass,ITC2,1,0.0
wet_biomass,ITC2,2,0.0
wet_biomass,ITC2,3,0.0
wet_biomass,ITC2,4,0.0
wet_biomass,ITC2,5,0.0
wet_biomass,ITC2,6,0.0
wet_biomass,ITC2,7,0.0
wet_biomass,ITC2,8,0.0
wet_biomass,ITC2,9,0.0
wet_biomass,ITC2,10,0.0
wet_biomass,ITC2,11,0.0
wet_biomass,ITC2,12,0.0
wet_biomass,ITC2,13,0.0
wet_biomass,ITC3,0,0.0
wet_biomass,ITC3,1,0.0
wet_biomass,ITC3,2,0.0
wet_biomass,ITC3,3,0.0
wet_biomass,ITC3,4,0.0
wet_biomass,ITC3,5,0.0
wet_biomass,ITC3,6,0.0
wet_biomass,ITC3,7,0.0
wet_biomass,ITC3,8,0.0
wet_biomass,ITC3,9,0.0
wet_biomass,ITC3,10,0.0
wet_biomass,ITC3,11,0.0
wet_biomass,ITC3,12,0.0
wet_biomass,ITC3,13,0.0
wet_biomass,ITC4,0,0.0
wet_biomass,ITC4,1,0.0
wet_biomass,ITC4,2,0.0
wet_biomass,ITC4,3,0.0
wet_biomass,ITC4,4,0.0
wet_biomass,ITC4,5,0.0
wet_biomass,ITC4,6,0.0
wet_biomass,ITC4,7,0.0
wet_biomass,ITC4,8,0.0
wet_biomass,ITC4,9,0.0
wet_biomass,ITC4,10,0.0
wet_biomass,ITC4,11,0.0
wet_biomass,ITC4,12,0.0
wet_biomass,ITC4,13,0.013930478966536944
wet_biomass,ITF1,0,0.0
wet_biomass,ITF1,1,0.0
wet_biomass,ITF1,2,0.0
wet_biomass,ITF1,3,0.0
wet_biomass,ITF1,4,0.0
wet_biomass,ITF1,5,0.0
wet_biomass,ITF1,6,0.0
wet_biomass,ITF1,7,0.0
wet_biomass,ITF1,8,0.0
wet_biomass,ITF1,9,0.0
wet_biomass,ITF1,10,0.0
wet_biomass,ITF1,11,0.0
wet_biomass,ITF1,12,0.0
wet_biomass,ITF1,13,0.0
wet_biomass,ITF2,0,0.0
wet_biomass,ITF2,1,0.0
wet_biomass,ITF2,2,0.0
wet_biomass,ITF2,3,0.0
wet_biomass,ITF2,4,0.0
wet_biomass,ITF2,5,0.0
wet_biomass,ITF2,6,0.0
wet_biomass,ITF2,7,0.0
wet_biomass,ITF2,8,0.0
wet_biomass,ITF2,9,0.0
wet_biomass,ITF2,10,0.0
wet_biomass,ITF2,11,0.0
wet_biomass,ITF2,12,0.0
wet_biomass,ITF2,13,0.0
wet_biomass,ITF3,0,0.0
wet_biomass,ITF3,1,0.0
wet_biomass,ITF3,2,0.0
wet_biomass,ITF3,3,0.0
wet_biomass,ITF3,4,0.0
wet_biomass,ITF3,5,0.0
wet_biomass,ITF3,6,0.0
wet_biomass,ITF3,7,0.0
wet_biomass,ITF3,8,0.0
wet_biomass,ITF3,9,0.0
wet_biomass,ITF3,10,0.0
wet_biomass,ITF3,11,0.0
wet_biomass,ITF3,12,0.0
wet_biomass,ITF3,13,0.0
wet_biomass,ITF4,0,0.0
wet_biomass,ITF4,1,0.0
wet_biomass,ITF4,2,0.0
wet_biomass,ITF4,3,0.0
wet_biomass,ITF4,4,0.0
wet_biomass,ITF4,5,0.0
wet_biomass,ITF4,6,0.0
wet_biomass,ITF4,7,0.0
wet_biomass,ITF4,8,0.0
wet_biomass,ITF4,9,0.0
wet_biomass,ITF4,10,0.0
wet_biomass,ITF4,11,0.0
wet_biomass,ITF4,12,0.0
wet_biomass,ITF4,13,0.0
wet_biomass,ITF5,0,0.0
wet_biomass,ITF5,1,0.0
wet_biomass,ITF5,2,0.0
wet_biomass,ITF5,3,0.0
wet_biomass,ITF5,4,0.0
wet_biomass,ITF5,5,0.0
wet_biomass,ITF5,6,0.0
wet_biomass,ITF5,7,0.0
wet_biomass,ITF5,8,0.0
wet_biomass,ITF5,9,0.0
wet_biomass,ITF5,10,0.0
wet_biomass,ITF5,11,0.0
wet_biomass,ITF5,12,0.0
wet_biomass,ITF5,13,0.0
wet_biomass,ITF6,0,0.0
wet_biomass,ITF6,1,0.0
wet_biomass,ITF6,2,0.0
wet_biomass,ITF6,3,0.0
wet_biomass,ITF6,4,0.0
wet_biomass,ITF6,5,0.0
wet_biomass,ITF6,6,0.0
wet_biomass,ITF6,7,0.0
wet_biomass,ITF6,8,0.0
wet_biomass,ITF6,9,0.0
wet_biomass,ITF6,10,0.0
wet_biomass,ITF6,11,0.0
wet_biomass,ITF6,12,0.0
wet_biomass,ITF6,13,0.0
wet_biomass,ITG1,0,0.0
wet_biomass,ITG1,1,0.0
wet_biomass,ITG1,2,0.0
wet_biomass,ITG1,3,0.0
wet_biomass,ITG1,4,0.0
wet_biomass,ITG1,5,0.0
wet_biomass,ITG1,6,0.0
wet_biomass,ITG1,7,0.0
wet_biomass,ITG1,8,0.0
wet_biomass,ITG1,9,0.0
wet_biomass,ITG1,10,0.0
wet_biomass,ITG1,11,0.0
wet_biomass,ITG1,12,0.0
wet_biomass,ITG1,13,0.0
wet_biomass,ITG2,0,0.0
wet_biomass,ITG2,1,0.0
wet_biomass,ITG2,2,0.0
wet_biomass,ITG2,3,0.0
wet_biomass,ITG2,4,0.0
wet_biomass,ITG2,5,0.0
wet_biomass,ITG2,6,0.0
wet_biomass,ITG2,7,0.0
wet_biomass,ITG2,8,0.0
wet_biomass,ITG2,9,0.0
wet_biomass,ITG2,10,0.0
wet_biomass,ITG2,11,0.0
wet_biomass,ITG2,12,0.000929101536
wet_biomass,ITG2,13,0.000929101536
wet_biomass,ITH1,0,0.0
wet_biomass,ITH1,1,0.0
wet_biomass,ITH1,2,0.0
wet_biomass,ITH1,3,0.0
wet_biomass,ITH1,4,0.0
wet_biomass,ITH1,5,0.0
wet_biomass,ITH1,6,0.0
wet_biomass,ITH1,7,0.0
wet_biomass,ITH1,8,0.0
wet_biomass,ITH1,9,0.0
wet_biomass,ITH1,10,0.0
wet_biomass,ITH1,11,0.0
wet_biomass,ITH1,12,0.0
wet_biomass,ITH1,13,0.0
wet_biomass,ITH2,0,0.0
wet_biomass,ITH2,1,0.0
wet_biomass,ITH2,2,0.0
wet_biomass,ITH2,3,0.0
wet_biomass,ITH2,4,0.0
wet_biomass,ITH2,5,0.0
wet_biomass,ITH2,6,0.0
wet_biomass,ITH2,7,0.0
wet_biomass,ITH2,8,0.0
wet_biomass,ITH2,9,0.0
wet_biomass,ITH2,10,0.0
wet_biomass,ITH2,11,0.0
wet_biomass,ITH2,12,0.0
wet_biomass,ITH2,13,0.0
wet_biomass,ITH3,0,0.0
wet_biomass,ITH3,1,0.0
wet_biomass,ITH3,2,0.0
wet_biomass,ITH3,3,0.0
wet_biomass,ITH3,4,0.0
wet_biomass,ITH3,5,0.0
wet_biomass,ITH3,6,0.0
wet_biomass,ITH3,7,0.0
wet_biomass,ITH3,8,0.0
wet_biomass,ITH3,9,0.0
wet_biomass,ITH3,10,0.0
wet_biomass,ITH3,11,0.0
wet_biomass,ITH3,12,0.0
wet_biomass,ITH3,13,0.002802557977931749
wet_biomass,ITH4,0,0.0
wet_biomass,ITH4,1,0.0
wet_biomass,ITH4,2,0.0
wet_biomass,ITH4,3,0.0
wet_biomass,ITH4,4,0.0
wet_biomass,ITH4,5,0.0
wet_biomass,ITH4,6,0.0
wet_biomass,ITH4,7,0.0
wet_biomass,ITH4,8,0.0
wet_biomass,ITH4,9,0.0
wet_biomass,ITH4,10,0.0
wet_biomass,ITH4,11,0.0
wet_biomass,ITH4,12,0.0
wet_biomass,ITH4,13,0.0018299680335694623
wet_biomass,ITH5,0,0.0
wet_biomass,ITH5,1,0.0
wet_biomass,ITH5,2,0.0
wet_biomass,ITH5,3,0.0
wet_biomass,ITH5,4,0.0
wet_biomass,ITH5,5,0.0
wet_biomass,ITH5,6,0.0
wet_biomass,ITH5,7,0.0
wet_biomass,ITH5,8,0.0
wet_biomass,ITH5,9,0.0
wet_biomass,ITH5,10,0.0
wet_biomass,ITH5,11,0.0
wet_biomass,ITH5,12,0.0
wet_biomass,ITH5,13,0.0
wet_biomass,ITI1,0,0.0
wet_biomass,ITI1,1,0.0
wet_biomass,ITI1,2,0.0
wet_biomass,ITI1,3,0.0
wet_biomass,ITI1,4,0.0
wet_biomass,ITI1,5,0.0
wet_biomass,ITI1,6,0.0
wet_biomass,ITI1,7,0.0
wet_biomass,ITI1,8,0.0
wet_biomass,ITI1,9,0.0
wet_biomass,ITI1,10,0.0
wet_biomass,ITI1,11,0.0
wet_biomass,ITI1,12,0.0
wet_biomass,ITI1,13,0.0010062561198511798
wet_biomass,ITI2,0,0.0
wet_biomass,ITI2,1,0.0
wet_biomass,ITI2,2,0.0
wet_biomass,ITI2,3,0.0
wet_biomass,ITI2,4,0.0
wet_biomass,ITI2,5,0.0
wet_biomass,ITI2,6,0.0
wet_biomass,ITI2,7,0.0
wet_biomass,ITI2,8,0.0
wet_biomass,ITI2,9,0.0
wet_biomass,ITI2,10,0.0
wet_biomass,ITI2,11,0.0
wet_biomass,ITI2,12,0.0
wet_biomass,ITI2,13,0.00123770733559792
wet_biomass,ITI3,0,0.0
wet_biomass,ITI3,1,0.0
wet_biomass,ITI3,2,0.0
wet_biomass,ITI3,3,0.0
wet_biomass,ITI3,4,0.0
wet_biomass,ITI3,5,0.0
wet_biomass,ITI3,6,0.0
wet_biomass,ITI3,7,0.0
wet_biomass,ITI3,8,0.0
wet_biomass,ITI3,9,0.0
wet_biomass,ITI3,10,0.0
wet_biomass,ITI3,11,0.0
wet_biomass,ITI3,12,0.0
wet_biomass,ITI3,13,0.0
wet_biomass,ITI4,0,0.0
wet_biomass,ITI4,1,0.0
wet_biomass,ITI4,2,0.0
wet_biomass,ITI4,3,0.0
wet_biomass,ITI4,4,0.0
wet_biomass,ITI4,5,0.0
wet_biomass,ITI4,6,0.0
wet_biomass,ITI4,7,0.0
wet_biomass,ITI4,8,0.0
wet_biomass,ITI4,9,0.0
wet_biomass,ITI4,10,0.0
wet_biomass,ITI4,11,0.0
wet_biomass,ITI4,12,0.0
wet_biomass,ITI4,13,0.0
wet_biomass,LI00,0,0.0
wet_biomass,LI00,1,0.0
wet_biomass,LI00,2,0.0
wet_biomass,LI00,3,0.0
wet_biomass,LI00,4,0.0
wet_biomass,LI00,5,0.0
wet_biomass,LI00,6,0.0
wet_biomass,LI00,7,0.0
wet_biomass,LI00,8,0.0
wet_biomass,LI00,9,0.0
wet_biomass,LI00,10,0.0
wet_biomass,LI00,11,0.0
wet_biomass,LI00,12,0.0
wet_biomass,LI00,13,0.0
wet_biomass,LT01,0,0.0
wet_biomass,LT01,1,0.0
wet_biomass,LT01,2,0.0
wet_biomass,LT01,3,0.0
wet_biomass,LT01,4,0.0
wet_biomass,LT01,5,0.0
wet_biomass,LT01,6,0.0
wet_biomass,LT01,7,0.0
wet_biomass,LT01,8,0.0
wet_biomass,LT01,9,0.0
wet_biomass,LT01,10,0.0
wet_biomass,LT01,11,0.0
